city,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,ndvi_ce,precipitation_amt_mm,precipitation_ground_mm,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases,precip_composite,precip_composite_lag1,reanalysis_air_temp_k_lag1,reanalysis_relative_humidity_percent_lag1,precip_composite_lag2,reanalysis_air_temp_k_lag2,reanalysis_relative_humidity_percent_lag2,precip_composite_lag3,reanalysis_air_temp_k_lag3,reanalysis_relative_humidity_percent_lag3,precip_composite_lag4,reanalysis_air_temp_k_lag4,reanalysis_relative_humidity_percent_lag4,precip_temp_interaction,weekofyear_sin,weekofyear_cos,week_temp_interaction,week_humidity_interaction,ndvi_ce_log,temp_binned_low,temp_binned_optimal,temp_binned_high,humidity_precip_interaction,temp_binned_low.1,temp_binned_optimal.1,temp_binned_high.1,temp_binned_low.2,temp_binned_optimal.2,temp_binned_high.2
iq,1.0,0.6582587469487388,0.5576923076923077,0.3773584905660373,0.2051282051282051,1.158724877150126,79.94,37.01,-0.5538461538461784,296.52,88.9,2.722996515679439,79.94,7.41,0.46309945438882,7.95,0.4688393367638647,0.5138888888888888,133.4,0,58.475,81.27000000000001,-0.448554913294792,2.586176727909005,126.765,-0.2268518518518378,2.764862466725814,64.345,-0.2083333333333362,2.9729729729729666,74.935,0.2546296296296254,1.693363844393592,14831.50081,0.08805114649339575,0.7251664332662071,0.0424546137024932,95.23056229222632,-0.6401420158643649,1,0,0,5609.5067500000005,1,0,0,1,0,0
iq,2.0,0.5768917819365338,0.6538461538461537,0.2031930333817124,0.4871794871794871,1.2563439344306002,37.06,29.9,-0.364102564102585,296.39,144.59,2.7770034843205504,37.06,6.73,0.505216808653202,7.72,0.445969125214408,0.7083333333333331,61.5,14,33.480000000000004,58.475,-0.6289017341040165,2.7349081364829333,81.27000000000001,-0.4490740740740679,2.62289263531499,126.765,-0.2268518518518378,2.807207207207202,64.345,-0.2083333333333362,3.0205949656750564,9521.4608,0.17481830899700354,0.7092657606104091,0.1011481722452883,93.44344050908325,0.0847561808153476,1,0,0,3222.1152,1,0,0,1,0,0
iq,3.0,0.7396257119609438,0.8076923076923076,0.4354136429608122,0.5128205128205129,1.2530976949960952,126.89,70.45,-0.4358974358974503,296.39,52.2,2.4999999999999982,126.89,7.04,0.6890016272614151,9.55,0.640365923384791,0.6111111111111109,178.0,6,98.67,33.480000000000004,-0.7167630057803246,2.7891513560804806,58.475,-0.6296296296295991,2.7737355811889928,81.27000000000001,-0.4490740740740679,2.663063063063059,126.765,-0.2268518518518378,2.852173913043478,25986.53298,0.2590362268988865,0.683022396037511,0.1404242103852407,88.49928737017451,0.06156948193078,1,0,0,9339.1155,1,0,0,1,0,0
iq,4.0,0.6094385679414157,0.5192307692307693,0.5805515239477497,0.6666666666666666,1.2491558328256247,95.47,83.18,-0.4307692307692501,297.03,180.99,2.90940766550522,95.47,5.53,0.6736862257107303,9.12,0.6632361349342482,0.5833333333333333,149.9,10,89.325,98.67,-0.5826589595375672,2.510936132983373,33.480000000000004,-0.7175925925925696,2.828748890860684,58.475,-0.6296296296295991,2.8162162162162128,81.27000000000001,-0.4490740740740679,2.7057208237986283,25852.48787,0.33947681331379975,0.6468190268978964,0.1849160265723894,85.88923448836137,0.033333316815825,1,0,0,8664.525,1,0,0,1,0,0
iq,5.0,0.5768917819365338,0.5961538461538461,0.2902757619738748,0.3846153846153846,1.2317652644264905,83.7,33.53,0.1641025641025613,296.77,65.1,2.236933797909405,83.7,9.0,0.6775150760984013,10.3,0.8233276157804458,0.6250000000000001,60.3,5,58.615,89.325,-0.4809248554913118,2.9221347331583476,98.67,-0.5833333333333275,2.5465838509316736,33.480000000000004,-0.7175925925925696,2.8720720720720654,58.475,-0.6296296296295991,2.861327231121283,14483.93934,0.41496706335538824,0.601183579836508,0.3514917519040984,76.65271726933516,-0.0923110918989374,1,0,0,5459.4011,1,0,0,1,0,0
iq,6.0,0.8209926769731487,1.0,0.7837445573294621,1.0,1.262140790563645,61.8,70.52,0.2051282051281943,295.77,11.7,1.2595818815331012,61.8,10.71,0.8459844931559304,10.9,0.8690680388793592,0.6388888888888886,9.9,12,66.16,58.615,-0.23583815028901264,2.2467191601049823,89.325,-0.4814814814814633,2.9636202307009696,98.67,-0.5833333333333275,2.5855855855855845,33.480000000000004,-0.7175925925925696,2.9180778032036603,20257.80032,0.484406159188807,0.5467815224335786,0.4204090341631342,65.51714578741648,0.1260123782641513,1,0,0,5790.9848,1,0,0,1,0,0
iq,7.0,0.7721724979658258,0.8269230769230769,0.5805515239477497,0.6923076923076923,1.180752930455696,14.19,52.31,0.5128205128205154,294.15,2.1,0.0,14.19,11.23,0.8938451230018192,13.03,1.0,0.4999999999999998,61.3,9,33.25,66.16,-0.14797687861270462,1.2650918635170594,58.615,-0.2361111111111062,2.2786157941437404,89.325,-0.4814814814814633,3.0090090090090045,98.67,-0.5833333333333275,2.627002288329523,12228.27458,0.5467815224335782,0.48440615918880736,0.560047070978099,50.26469749465228,-0.4713681287961775,1,0,0,2520.35,1,0,0,1,0,0
iq,8.0,0.7233523189585028,0.4807692307692307,0.3483309143686497,0.4871794871794871,1.2041722292331971,25.7,11.47,1.191025641025614,294.17,11.55,0.0,25.7,13.19,0.8727864458696275,13.261500000000003,0.960548885077187,0.4722222222222221,0.0,5,18.585,33.25,0.24046242774567342,0.0,66.16,-0.1481481481481358,1.2830523513753325,58.615,-0.2361111111111062,2.313513513513511,89.325,-0.4814814814814633,3.057208237986271,4730.67123,0.6011835798365077,0.41496706335538874,0.8229838658936564,41.156290900672246,-0.2953536796446829,1,0,0,1346.4832500000002,1,0,0,1,0,0
iq,9.0,0.5768917819365338,0.6346153846153846,0.3193033381712623,0.3076923076923077,1.258662676883818,55.56,58.2,0.6923076923076785,294.29,35.33,0.0,55.56,11.56,0.8383267923805876,13.261500000000003,0.9148084619782728,0.3611111111111108,28.0,11,56.88,18.585,0.8878612716763152,0.0,33.25,0.2407407407407492,0.0,66.16,-0.1481481481481358,1.3027027027027034,58.615,-0.2361111111111062,2.3505720823798644,17168.43648,0.646819026897896,0.33947681331380003,0.7215139057202774,36.522594090919775,0.1012814573005277,1,0,0,4470.1992,1,0,0,1,0,0
iq,10.0,0.6582587469487388,0.6538461538461537,0.3773584905660373,0.4615384615384615,1.247764587353694,117.07,48.62,-0.2974358974359203,296.32,203.96500000000023,2.4477351916376238,117.07,7.37,0.5971092179573085,9.9,0.5946255002858775,0.5694444444444442,205.3,2,82.845,56.88,0.18959537572256335,0.0,18.585,0.8888888888889025,0.0,33.25,0.2407407407407492,0.0,66.16,-0.1481481481481358,1.3235697940503461,20570.15475,0.6830223960375107,0.2590362268988867,0.4183318744047059,33.45697109246323,0.0233463332171778,1,0,0,7816.425749999999,1,0,0,1,0,0
iq,11.0,0.7884458909682668,0.8076923076923076,0.5805515239477497,0.6153846153846153,1.2575033056572091,55.47,26.88,-0.610256410256413,296.3,51.3,2.8257839721254303,55.47,6.11,0.731118981525797,10.1,0.6060606060606061,0.5416666666666665,138.0,6,41.175,82.845,-0.5549132947976905,2.458442694663158,56.88,0.1898148148148346,0.0,18.585,0.8888888888889025,0.0,33.25,0.2407407407407492,0.0,10528.956149999998,0.7092657606104088,0.17481830899700404,0.32164469534914,23.0987479170351,0.0930226279808839,1,0,0,3974.211,1,0,0,1,0,0
iq,12.0,0.6419853539462977,0.673076923076923,0.5805515239477497,0.4358974358974358,1.2340840068797083,150.33,109.9,-0.2871794871794904,295.89,59.2,1.8397212543553967,150.33,8.17,0.5396764621422419,10.65,0.6975414522584331,0.5416666666666665,234.10000000000008,7,130.115,41.175,-0.7861271676300601,2.8381452318460116,82.845,-0.5555555555555575,2.4933451641526094,56.88,0.1898148148148346,0.0,18.585,0.8888888888889025,0.0,36325.59272,0.7251664332662068,0.088051146493396,0.4479238518062672,10.951962767998648,-0.0754563795806105,1,0,0,11822.2489,1,0,0,1,0,0
iq,13.0,0.6908055329536208,0.7115384615384615,0.4644412191581997,0.5384615384615385,1.1802891819650525,93.14,71.85,-0.0717948717948944,296.56,58.4,2.3153310104529563,93.14,8.24,0.7789796113716858,9.6,0.7775871926815323,0.5138888888888888,66.1,6,82.495,130.115,-0.448554913294792,1.8477690288713857,41.175,-0.7870370370370383,2.8784383318544746,82.845,-0.5555555555555575,2.531531531531525,56.88,0.1898148148148346,0.0,23302.10808,0.7304925463923869,8.358571441854761e-18,0.5311756306520695,-1.5050419878323642e-14,-0.4748887071165703,1,0,0,7720.707050000001,1,0,0,1,0,0
iq,14.0,0.6908055329536208,0.6153846153846154,0.6095791001451372,0.5641025641025642,1.22527278555748,97.04,39.51,-0.2461538461538571,296.92,203.96500000000023,2.703832752613234,97.04,6.61,0.5913659423758016,8.83,0.7089765580331616,0.6666666666666669,94.3,5,68.275,82.495,-0.37456647398843096,2.325459317585295,130.115,-0.4490740740740679,1.8740017746228876,41.175,-0.7870370370370383,2.9225225225225184,82.845,-0.5555555555555575,2.5720823798626986,16901.26668,0.7251664332662068,-0.08805114649339567,0.4630436442722985,-11.549824702065038,-0.1396736228920327,1,0,0,6542.1105,1,0,0,1,0,0
iq,15.0,0.5443449959316518,0.5384615384615385,0.4934687953555872,0.282051282051282,1.1559423862062643,98.94,52.85,-0.3589743589743848,296.69,147.57,2.6533101045296137,98.94,6.73,0.702402603618264,8.85,0.7547169811320752,0.4861111111111111,60.4,9,75.895,68.275,-0.4300578034681842,2.7156605424321874,82.495,-0.3749999999999912,2.3584738243123278,130.115,-0.4490740740740679,1.9027027027026995,41.175,-0.7870370370370383,2.96933638443936,19840.40812,0.7092657606104088,-0.17481830899700343,0.4122227992118196,-22.86182540939037,-0.6616887090841412,1,0,0,7250.24935,1,0,0,1,0,0
iq,16.0,0.5280716029292107,0.6538461538461537,0.3193033381712623,0.5641025641025642,1.2050997262144842,93.62,49.13,-0.6153846153846427,296.01,46.45,2.5121951219512133,93.62,7.53,0.6162534698956637,9.5,0.6518010291595195,0.5972222222222224,97.1,5,71.375,75.895,-0.5040462427745453,2.664916885389321,68.275,-0.4305555555555312,2.7542147293700014,82.495,-0.3749999999999912,2.39459459459459,130.115,-0.4490740740740679,1.9331807780320365,18557.54331,0.6830223960375107,-0.2590362268988864,0.3079634649872916,-33.58817490066896,-0.2884534756561186,1,0,0,6760.64,1,0,0,1,0,0
iq,17.0,0.7396257119609438,0.5961538461538461,0.4063860667634248,0.641025641025641,1.2503152040522338,157.86,88.09,-0.5179487179487458,296.5,62.3,2.6533101045296137,157.86,7.3,0.5454197377237487,7.77,0.7204116638078902,0.5833333333333333,234.10000000000008,8,122.975,71.375,-0.7491329479768796,2.5231846019247506,75.895,-0.5046296296296079,2.7027506654835807,68.275,-0.4305555555555312,2.796396396396391,82.495,-0.3749999999999912,2.432951945080091,32416.30414,0.646819026897896,-0.33947681331379975,0.3236697894819887,-44.39500462534121,0.041647310097929,1,0,0,11747.80175,1,0,0,1,0,0
iq,18.0,0.6094385679414157,0.5384615384615385,0.6966618287372995,0.3076923076923077,1.1635942363018836,103.39,51.94,-0.6256410256410436,295.94,47.24,2.294425087108008,103.39,7.37,0.702402603618264,9.75,0.5946255002858775,0.4444444444444443,118.2,3,77.66499999999999,122.975,-0.6057803468208006,2.664916885389321,71.375,-0.75,2.5590062111801166,75.895,-0.5046296296296079,2.744144144144142,68.275,-0.4305555555555312,2.8411899313501143,20025.87125,0.6011835798365077,-0.4149670633553882,0.2679300163118803,-53.09701187696111,-0.6025595062689696,1,0,0,7259.347549999999,1,0,0,1,0,0
iq,19.0,0.5606183889340928,0.5576923076923077,0.3483309143686497,0.4615384615384615,1.190955397249855,89.15,71.17,-0.5487179487179487,295.99,56.1,2.5679442508710757,89.15,9.36,0.7502632334641528,9.2,0.6518010291595195,0.5138888888888888,38.1,4,80.16,77.66499999999999,-0.6566473988439107,2.30446194225721,122.975,-0.6064814814814721,2.7027506654835807,71.375,-0.75,2.5981981981981925,75.895,-0.5046296296296079,2.7881006864988582,22732.61724,0.5467815224335784,-0.484406159188807,0.2650604458064302,-63.02317743920516,-0.3942632570214119,1,0,0,7618.4064,1,0,0,1,0,0
iq,20.0,0.5768917819365338,0.576923076923077,0.2902757619738748,0.4615384615384615,1.2387214917861442,45.23,49.96,-1.43076923076925,294.01,86.9,2.0087108013937254,45.23,8.31,0.7502632334641528,8.7,0.5374499714122354,0.1666666666666665,191.4,11,47.595,80.16,-0.8046242774566327,2.579177602799643,77.66499999999999,-0.6574074074073866,2.3371783496007033,122.975,-0.6064814814814721,2.744144144144142,71.375,-0.75,2.6398169336384427,14352.5786095,0.484406159188807,-0.5467815224335785,0.0176748542891391,-68.73574200455222,-0.0418417531284745,1,0,0,4370.64885,1,0,0,1,0,0
iq,21.0,0.8860862489829129,0.75,0.7837445573294621,0.7692307692307692,1.184231044135523,64.11,52.4,-0.2974358974359203,296.17,65.6,2.534843205574906,64.11,8.96,0.7789796113716858,10.55,0.6861063464837045,0.5416666666666665,86.6,5,58.255,47.595,-1.3736416184970797,2.0174978127733985,80.16,-0.8055555555555399,2.6157941437444485,77.66499999999999,-0.6574074074073866,2.3729729729729674,122.975,-0.6064814814814721,2.7881006864988582,16619.02099,0.41496706335538824,-0.6011835798365078,0.254155574453729,-78.0600196800133,-0.4450077824374538,1,0,0,5525.48675,1,0,0,1,0,0
iq,22.0,0.4467046379170056,0.4038461538461538,0.1451378809869374,0.0256410256410256,1.270952011885873,76.68,55.85,-1.076923076923095,294.04,29.1,1.5644599303135884,76.68,10.2,0.0993586675600648,10.63,0.5717552887364203,0.0,61.8,8,66.265,58.255,-0.6566473988439107,2.545931758530174,47.595,-1.3752314814814497,2.0461401952085145,80.16,-0.8055555555555399,2.655855855855852,77.66499999999999,-0.6574074074073866,2.410983981693363,18392.48182,0.3394768133138001,-0.6468190268978957,0.0734355512225274,-79.05351397031855,0.1883603011702932,1,0,0,5916.1392000000005,1,0,0,1,0,0
iq,23.0,0.6419853539462977,0.75,0.4354136429608122,0.4615384615384615,1.1932741397030728,39.11,22.19,-0.5384615384615478,295.23,33.48,1.9895470383275211,39.11,9.0,0.4439552024504642,9.7,0.4002287021154945,0.3611111111111108,0.5,4,30.65,66.265,-1.1421965317919007,1.5713035870516165,58.255,-0.6574074074073866,2.582076308784375,47.595,-1.3752314814814497,2.077477477477475,80.16,-0.8055555555555399,2.698398169336385,8094.18476,0.2590362268988866,-0.6830223960375108,0.1269218824635836,-85.75968977910624,-0.3768315541181723,1,0,0,2811.218,1,0,0,1,0,0
iq,24.0,0.8535394629780308,0.8076923076923076,0.8127721335268496,0.641025641025641,1.2681695209420116,54.78,57.25,-0.5743589743589804,294.93,30.9,1.944250871080136,54.78,9.91,0.46309945438882,9.65,0.548885077186964,0.4027777777777776,12.9,3,56.015,30.65,-0.8277456647398661,1.9982502187226527,66.265,-1.1435185185185104,1.5936113575865116,58.255,-0.6574074074073866,2.621621621621615,47.595,-1.3752314814814497,2.11075514874142,16763.39485,0.17481830899700346,-0.7092657606104089,0.0824676539477362,-88.80233862178672,0.1687183026582034,1,0,0,5123.131899999999,1,0,0,1,0,0
iq,25.0,0.5768917819365338,0.4807692307692307,0.3193033381712623,0.3076923076923077,1.2452139706551544,78.83,49.65,-0.974358974358998,294.97,70.3,2.398954703832747,78.83,6.89,0.3424906671771798,7.6,0.4802744425385933,0.4722222222222221,126.0,1,64.24,56.015,-0.9248554913294784,1.9527559055118056,30.65,-0.8287037037036845,2.0266193433895237,66.265,-1.1435185185185104,1.618018018018018,58.255,-0.6574074074073866,2.66361556064073,17294.59248,0.08805114649339575,-0.725166433266207,0.0236368930343609,-93.38412378640392,0.0050079081123962,1,0,0,6043.056799999999,1,0,0,1,0,0
iq,26.0,0.5443449959316518,0.576923076923077,0.4063860667634248,0.2051282051282051,1.1322912131834415,11.41,15.26,-0.6564102564102756,295.18,22.8,2.155052264808358,11.41,8.77,0.4573561788073131,8.63,0.445969125214408,0.4027777777777776,10.2,2,13.335,64.24,-1.1699421965317773,2.4094488188976304,56.015,-0.9259259259259234,1.9804791481810073,30.65,-0.8287037037036845,2.057657657657653,66.265,-1.1435185185185104,1.6439359267734583,4183.119849999999,-3.524164827820677e-16,-0.730492546392387,-1.0103388374931723e-16,-92.67,-0.8469578220617463,1,0,0,1235.75445,1,0,0,1,0,0
iq,27.0,0.5931651749389747,0.7692307692307693,0.3773584905660373,0.4102564102564102,1.1626667393205965,1.59,2.59,-0.6051282051282124,292.18,1.4,0.0,1.59,12.23,0.3290896908203309,10.57,0.4802744425385933,0.2500000000000001,23.85,3,2.09,13.335,-0.9618497109826413,2.1644794400699845,64.24,-1.1712962962962803,2.4436557231588223,56.015,-0.9259259259259234,2.010810810810808,30.65,-0.8287037037036845,2.090617848970251,679.7406999999998,-0.08805114649339582,-0.725166433266207,-0.0401597697185754,-77.50078180083507,-0.6097059391887435,1,0,0,163.16629999999998,1,0,0,1,0,0
iq,28.0,0.8209926769731487,0.7692307692307693,0.5515239477503622,0.7692307692307692,1.2241134143308712,18.78,18.57,-0.1435897435897599,293.93,13.04,0.5383275261324051,18.78,10.87,0.491815832296353,10.38,0.5603201829616926,0.2916666666666664,54.1,4,18.675,2.09,-0.8416184971098133,0.0,13.335,-0.962962962962944,2.1952085181898795,64.24,-1.1712962962962803,2.481081081081076,56.015,-0.9259259259259234,2.0430205949656757,5541.26787,-0.17481830899700357,-0.7092657606104089,-0.1207399353378446,-80.96683815515848,-0.1481576200142226,1,0,0,1557.30825,1,0,0,1,0,0
iq,29.0,0.8047192839707078,0.903846153846154,0.8708272859216245,0.7948717948717948,1.1972160018735434,26.29,-6.503499999999998,-1.3025641025641208,294.94,39.52,2.4303135888501703,26.29,7.73,0.4496984780319711,7.83,0.4002287021154945,0.4305555555555553,22.9,1,9.89325,18.675,-0.5826589595375672,0.5406824146981631,2.09,-0.8425925925925783,0.0,13.335,-0.962962962962944,2.228828828828825,64.24,-1.1712962962962803,2.520823798627002,987.2268730000004,-0.2590362268988867,-0.6830223960375108,-0.0263295394472319,-88.12528087310035,-0.3472752517787161,1,0,0,932.4388125,1,0,0,1,0,0
iq,30.0,0.8860862489829129,1.0,0.6966618287372995,0.9487179487179488,1.195824756401613,27.91,40.65,-0.107692307692327,294.35,11.64,0.6724738675958178,27.91,12.36,0.6066813439264864,10.1,0.6174957118353347,0.4027777777777776,11.9,8,34.28,9.89325,-1.197687861271654,2.4409448818897572,18.675,-0.5833333333333275,0.548358473824313,2.09,-0.8425925925925783,0.0,13.335,-0.962962962962944,2.264530892448513,10961.48592,-0.33947681331379953,-0.6468190268978963,-0.2406562642473202,-74.51997911897416,-0.3576957610935408,1,0,0,2885.0048,1,0,0,1,0,0
iq,31.0,0.983726606997559,0.9615384615384616,0.899854862119012,1.0,1.1506092785638633,70.88,25.68,-0.6923076923077083,293.0,25.5,0.3954703832752605,70.88,11.5,0.0132095338374651,9.75,0.7089765580331616,0.0,55.9,5,48.28,34.28,-0.4670520231213822,0.6754155730533667,9.89325,-1.1990740740740504,2.4755989352262593,18.675,-0.5833333333333275,0.5567567567567578,2.09,-0.8425925925925783,0.0,11643.2928,-0.41496706335538835,-0.6011835798365078,-0.1708790670795291,-67.95377780683921,-0.7031318979938134,1,0,0,3986.4796,1,0,0,1,0,0
iq,32.0,0.7558991049633849,0.7115384615384615,0.667634252539912,0.5641025641025642,1.2415039827300056,35.77,22.2,0.0256410256410021,292.71,6.08,0.0,35.77,12.77,0.4401263520627932,12.0,0.5603201829616926,0.0,30.3,3,28.985,48.28,-0.8924855491329233,0.3972003499562542,34.28,-0.467592592592587,0.6850044365572305,9.89325,-1.1990740740740504,2.51351351351351,18.675,-0.5833333333333275,0.5656750572082403,7824.02922,-0.48440615918880703,-0.5467815224335785,-0.376221898440279,-57.35089352486978,-0.0217333303896303,1,0,0,2220.8307,1,0,0,1,0,0
iq,33.0,0.7396257119609438,0.7692307692307693,0.5224963715529747,0.3846153846153846,1.1573336316781953,36.78,1.36,-0.1794871794871926,294.07,9.21,0.11149825783972186,36.78,9.71,0.5205322102038861,11.0,0.6060606060606061,0.4861111111111111,76.5,2,19.07,28.985,-0.38381502890171726,0.0,48.28,-0.8935185185184928,0.40283939662821555,34.28,-0.467592592592587,0.6954954954954948,9.89325,-1.1990740740740504,2.5537757437070945,3572.90674,-0.5467815224335785,-0.48440615918880703,-0.367664489344398,-53.67314795800996,-0.6509088870842314,1,0,0,1543.5258,1,0,0,1,0,0
iq,34.0,0.8535394629780308,0.9423076923076924,0.7837445573294621,0.8205128205128205,1.2396489887674311,9.06,52.55,0.7076923076923091,294.2,12.4,0.0,9.06,11.57,0.5626495644682686,10.82,0.6289308176100624,0.2916666666666664,22.1,7,30.805,19.07,-0.25895953757224616,0.11198600174978175,28.985,-0.384259259259242,0.0,48.28,-0.8935185185184928,0.4090090090090082,34.28,-0.467592592592587,0.7066361556064078,11803.10137,-0.6011835798365079,-0.41496706335538847,-0.6753089884819992,-45.0645763581826,-0.0351339311778004,1,0,0,2443.76065,1,0,0,1,0,0
iq,35.0,0.7558991049633849,0.7307692307692307,0.4934687953555872,0.8205128205128205,1.2139109475367125,30.26,9.27,1.179487179487163,293.12,12.8,0.0,30.26,13.39,0.5492485881114197,12.18,0.7890222984562609,0.2916666666666664,0.0,1,19.765,30.805,0.06473988439309214,0.0,19.07,-0.2592592592592508,0.11357586512866077,28.985,-0.384259259259242,0.0,48.28,-0.8935185185184928,0.4155606407322655,4680.52989,-0.6468190268978958,-0.33947681331380014,-0.8816630203077209,-31.91904634865424,-0.2231651584227086,1,0,0,1357.53926,1,0,0,1,0,0
iq,36.0,0.7558991049633849,0.7884615384615385,0.7837445573294621,0.717948717948718,1.2050997262144842,76.28,34.16,-0.4769230769230834,295.68,56.85,2.153310104529614,76.28,7.89,0.4056666985737533,7.9,0.7089765580331616,0.4305555555555553,37.1,6,55.22,19.765,0.9341040462427821,0.0,30.805,0.0648148148148434,0.0,19.07,-0.2592592592592508,0.11531531531531604,28.985,-0.384259259259242,0.0,13903.091599999998,-0.6830223960375109,-0.2590362268988867,-0.3560271271529462,-32.85768883336137,-0.2884534756561186,1,0,0,5116.6852,1,0,0,1,0,0
iq,37.0,0.7721724979658258,0.8076923076923076,0.6095791001451372,0.7435897435897436,1.2041722292331971,49.85,60.77,0.4256410256410196,295.16,26.2,0.7160278745644589,49.85,12.16,0.5205322102038861,10.62,0.583190394511149,0.4999999999999998,150.9,7,55.31,55.22,-0.7167630057803246,2.162729658792647,19.765,0.9351851851851916,0.0,30.805,0.0648148148148434,0.0,19.07,-0.2592592592592508,0.11716247139588194,17165.40864,-0.7092657606104089,-0.17481830899700357,-0.6950483071912399,-20.200635222512748,-0.2953536796446829,1,0,0,4668.7171,1,0,0,1,0,0
iq,38.0,0.8209926769731487,0.923076923076923,0.7837445573294621,0.9487179487179488,1.2382577432955004,58.22,33.69,0.7282051282051114,295.83,34.27,1.1167247386759565,58.22,12.4,0.5779649660189528,10.83,0.5946255002858775,0.5277777777777779,16.3,5,45.955,55.31,-0.04161849710980614,0.719160104986875,55.22,-0.7175925925925696,2.193433895297246,19.765,0.9351851851851916,0.0,30.805,0.0648148148148434,0.0,12253.536989999997,-0.725166433266207,-0.08805114649339613,-0.8221387153406091,-10.451735544939105,-0.0451975477782754,1,0,0,3984.75805,1,0,0,1,0,0
iq,39.0,0.6745321399511798,0.7115384615384615,0.4934687953555872,0.6666666666666666,1.2725751316031255,59.79,54.64,1.0974358974358966,295.3,10.3,0.0,59.79,13.8,0.6985737532305923,11.7,0.7204116638078902,0.4583333333333335,34.0,2,57.215,45.955,-0.06473988439305714,1.1216097987751505,55.31,-0.0416666666666462,0.7293700088731132,55.22,-0.7175925925925696,2.227027027027025,19.765,0.9351851851851916,0.0,16838.6445,-0.7304925463923871,-8.358571441854761e-18,-0.9652546406473204,-1.4431237881152408e-14,0.1997982846454179,1,0,0,4494.8104,1,0,0,1,0,0
iq,40.0,0.8209926769731487,0.7307692307692307,0.7547169811320746,0.6153846153846153,1.2011578640440137,37.28,29.21,0.2717948717948591,296.29,73.33,1.662020905923341,37.28,9.1,0.8076959892792188,12.65,0.8805031446540879,0.5277777777777779,107.9,6,33.245000000000005,57.215,0.4855491329479726,0.0,45.955,-0.0648148148148083,1.1375332741792348,55.31,-0.0416666666666462,0.7405405405405397,55.22,-0.7175925925925696,2.262700228832954,9434.89468,-0.725166433266207,0.08805114649339614,-0.65393102415598,10.82901535413824,-0.3178161045007844,1,0,0,2986.7308000000007,1,0,0,1,0,0
iq,41.0,0.934906427990236,1.0,0.725689404934687,1.0,1.2537933177320606,39.09,37.2,1.076923076923065,295.45,38.28,0.026132404181187223,39.09,11.6,0.8076959892792188,10.6,0.7318467695826189,0.5555555555555556,145.1,11,38.145,33.245000000000005,-0.17109826589595553,1.6692913385826722,57.215,0.4861111111111062,0.0,45.955,-0.0648148148148083,1.1549549549549536,55.31,-0.0416666666666462,0.7524027459954238,11314.237859999996,-0.7092657606104089,0.1748183089970035,-0.9298119641414698,19.252945191934,0.0665431128577524,1,0,0,3068.7652500000004,1,0,0,1,0,0
iq,42.0,0.6745321399511798,0.5384615384615385,0.4063860667634248,0.4871794871794871,1.1758835713039386,74.52,54.31,0.7897435897435755,296.59,86.4,1.1167247386759565,74.52,9.83,0.9225615009093522,12.3,0.8461978273299029,0.5694444444444442,4.1,6,64.41499999999999,38.145,0.43005780346821926,0.026246719160107488,33.245000000000005,-0.1712962962962979,1.6929902395740861,57.215,0.4861111111111062,0.0,45.955,-0.0648148148148083,1.1734553775743717,18078.09112,-0.6830223960375109,0.2590362268988867,-0.7957206291868298,30.747789755458257,-0.5084033595590538,1,0,0,5585.424649999999,1,0,0,1,0,0
iq,43.0,0.951179820992677,0.8653846153846154,1.0,0.9487179487179488,1.1373924465805212,106.73,82.81,-0.5641025641025792,295.96,67.93,2.522648083623691,106.73,7.76,0.5205322102038861,9.37,0.4917095483133219,0.4305555555555553,79.3,3,94.77,64.41499999999999,0.36531791907514455,1.1216097987751505,38.145,0.4305555555555663,0.026619343389532226,33.245000000000005,-0.1712962962962979,1.718918918918916,57.215,0.4861111111111062,0.0,26723.14242,-0.6468190268978963,0.33947681331379964,-0.3084977681000245,44.04646224630833,-0.8066725942894104,1,0,0,8982.3006,1,0,0,1,0,0
iq,44.0,0.7396257119609438,0.8076923076923076,0.667634252539912,0.5128205128205129,1.2034766064972318,51.28,89.32,0.1897435897435929,296.98,67.47,2.6637630662020846,51.28,9.36,0.5396764621422419,9.37,0.7089765580331616,0.5277777777777779,0.0,11,70.3,94.77,-0.7768786127167385,2.533683289588796,64.41499999999999,0.3657407407407404,1.1375332741792348,38.145,0.4305555555555663,0.02702702702702961,33.245000000000005,-0.1712962962962979,1.7464530892448513,23203.339639999995,-0.6011835798365084,0.4149670633553879,-0.5170579262159177,54.30130914003109,-0.3005323213607602,1,0,0,6719.977,1,0,0,1,0,0
iq,45.0,0.8372660699755898,0.8653846153846154,0.5515239477503622,0.717948717948718,1.219707803669757,69.88,37.53,0.6512820512820455,296.25,50.6,0.7926829268292668,69.88,9.49,0.8651287450942855,11.43,0.8004574042309887,0.6527777777777778,22.1,11,53.705,70.3,-0.37919075144507414,2.6754155730533604,94.77,-0.7777777777777525,2.5696539485359327,64.41499999999999,0.3657407407407404,1.1549549549549536,38.145,0.4305555555555663,0.027459954233412277,14145.937800000002,-0.5467815224335785,0.48440615918880725,-0.598523587304836,56.26595755173147,-0.1804702555931944,1,0,0,4556.86925,1,0,0,1,0,0
