city,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,ndvi_ce,precipitation_amt_mm,precipitation_ground_mm,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases,precip_composite,precip_composite_lag1,reanalysis_air_temp_k_lag1,reanalysis_relative_humidity_percent_lag1,precip_composite_lag2,reanalysis_air_temp_k_lag2,reanalysis_relative_humidity_percent_lag2,precip_composite_lag3,reanalysis_air_temp_k_lag3,reanalysis_relative_humidity_percent_lag3,precip_composite_lag4,reanalysis_air_temp_k_lag4,reanalysis_relative_humidity_percent_lag4,precip_temp_interaction,weekofyear_sin,weekofyear_cos,week_temp_interaction,week_humidity_interaction
iq,44.0,0.7396257119609438,0.8076923076923076,0.667634252539912,0.5128205128205129,0.2018697179771518,51.28,89.32,0.6282722513089097,296.98,67.47,95.59,51.28,9.36,0.5396764621422419,9.37,0.7089765580331616,0.5277777777777779,0.0,11,70.3,94.77000000000001,296.97,94.78,64.41499999999999,299.44,86.71,38.145,299.58,80.45,33.245000000000005,298.28,89.84,23203.339639999995,-0.822983865893657,0.5680647467311548,-0.5170579262159177,54.30130914003109
iq,45.0,0.8372660699755898,0.8653846153846154,0.5515239477503622,0.717948717948718,0.2181009151496772,69.88,37.53,0.7996192289386075,296.25,50.6,84.85,69.88,9.49,0.8651287450942855,11.43,0.8004574042309887,0.6527777777777778,22.1,11,53.705,70.3,297.83,95.59,94.77000000000001,296.97,94.78,64.41499999999999,299.44,86.71,38.145,299.58,80.45,14145.937800000002,-0.7485107481711011,0.6631226582407952,-0.598523587304836,56.26595755173147
iq,46.0,0.5931651749389747,0.5,0.4644412191581997,0.358974358974359,0.2410564654365346,109.5,82.31,0.6435030937648802,296.83,103.3,93.55,109.5,8.69,0.6698573753230593,10.85,0.6518010291595195,0.5277777777777779,111.3,5,95.905,53.705,299.48,84.85,70.3,297.83,95.59,94.77000000000001,296.97,94.78,64.41499999999999,299.44,86.71,26970.92671,-0.6631226582407955,0.7485107481711009,-0.42672148212354327,70.02318049140648
iq,47.0,0.6745321399511798,0.6153846153846154,0.4934687953555872,0.3846153846153846,0.1791460419356162,52.27,30.83,0.3826749167063329,296.94,124.2,96.21,52.27,5.74,0.466928304776491,7.86,0.6289308176100624,0.5555555555555556,80.0,4,41.55,95.905,298.13,93.55,53.705,299.48,84.85,70.3,297.83,95.59,94.77000000000001,296.97,94.78,11092.15216,-0.5680647467311559,0.8229838658936564,-0.2173841296391492,79.17927773762867
iq,48.0,0.5768917819365338,0.5961538461538461,0.2031930333817124,0.3333333333333333,0.1944497421268545,129.33,86.77,0.5654450261780112,297.22,65.57,96.52,129.33,6.94,0.5626495644682686,8.35,0.5145797598627783,0.6388888888888886,234.10000000000008,9,108.05000000000001,41.55,297.68,96.21,95.905,298.13,93.55,53.705,299.48,84.85,70.3,297.83,95.59,29650.379439999997,-0.46472317204376834,0.88545602565321,-0.262775406181817,85.46421559604782
iq,49.0,0.7884458909682668,0.903846153846154,0.5805515239477497,0.7692307692307692,0.2800113386505957,73.16,82.93,0.6187529747739241,296.9,57.8,91.65,73.16,8.3,0.7119747295874412,10.0,0.5946255002858775,0.6944444444444445,142.0,23,78.045,108.05000000000001,297.88,96.52,41.55,297.68,96.21,95.905,298.13,93.55,53.705,299.48,84.85,23881.30148,-0.35460488704253595,0.9350162426854147,-0.21941282872694046,85.69423864211826
iq,50.0,0.8047192839707078,0.6923076923076923,0.5224963715529747,0.6153846153846153,0.3006481464842351,83.39,92.13,0.7444074250356996,296.26,42.68,86.76,83.39,9.91,0.8938451230018192,10.25,0.7318467695826189,0.6666666666666669,23.1,28,87.75999999999999,78.045,298.52,91.65,108.05000000000001,297.88,96.52,41.55,297.68,96.21,95.905,298.13,93.55,26767.3674,-0.2393156642875578,0.970941817426052,-0.17814835742300883,84.23891207988427
iq,51.0,0.7396257119609438,0.7884615384615385,0.6386066763425247,0.4871794871794871,0.3338061635652514,146.13,124.94,0.3579247977153768,296.4,89.72,96.07,146.13,5.69,0.6583708241600462,9.0,0.583190394511149,0.6388888888888886,234.10000000000008,26,135.535,87.75999999999999,299.05,86.76,78.045,298.52,91.65,108.05000000000001,297.88,96.52,41.55,297.68,96.21,39013.59058,-0.12053668025532363,0.992708874098054,-0.04314306689766976,95.36954153460003
iq,52.0,0.6257119609438567,0.6153846153846154,0.3193033381712623,0.4615384615384615,0.2208834060935388,53.57,35.23,0.4512137077582163,296.37,62.14,93.47,53.57,7.43,0.6736862257107303,8.75,0.4917095483133219,0.5416666666666665,28.1,7,44.4,135.535,297.14,96.07,87.75999999999999,299.05,86.76,78.045,298.52,91.65,108.05000000000001,297.88,96.52,12123.47248,6.432490598706546e-16,1.0,2.902427933162249e-16,93.47
iq,1.0,0.6094385679414157,0.5576923076923077,0.3483309143686497,0.358974358974359,0.3173430921474042,19.95,85.26,0.7958115183246176,294.67,21.4,78.67,19.95,10.73,0.7847228869531927,11.58,0.93767867352773,0.5138888888888888,23.85,29,52.605000000000004,44.4,297.64,93.47,135.535,297.14,96.07,87.75999999999999,299.05,86.76,78.045,298.52,91.65,19652.81976,0.12053668025532305,0.992708874098054,0.09592447852779759,78.09640712529391
iq,2.0,1.0,0.7884615384615385,0.8708272859216245,1.0,0.3785578929123572,71.84,142.04,0.0342693955259417,295.2,62.61,95.28,71.84,5.1,0.3099454388819758,6.3,0.4116638078902227,0.6666666666666669,104.4,58,106.94,52.605000000000004,299.28,78.67,44.4,297.64,93.47,135.535,297.14,96.07,87.75999999999999,299.05,86.76,35822.178,0.23931566428755774,0.970941817426052,0.008201203155023797,92.51133636435424
iq,3.0,0.6094385679414157,0.673076923076923,0.4934687953555872,0.3076923076923077,0.3340380378105732,95.97,97.64,0.5940028557829681,297.09,63.92,94.97,95.97,8.59,0.6219967454771705,9.47,0.6861063464837045,0.5555555555555556,125.3,26,96.805,106.94,296.1,95.28,52.605000000000004,299.28,78.67,44.4,297.64,93.47,135.535,297.14,96.07,28950.336169999995,0.3546048870425356,0.9350162426854148,0.21063631557786297,88.79849256783385
iq,4.0,0.7558991049633849,0.8653846153846154,0.4644412191581997,0.641025641025641,0.3342699120558949,102.59,103.11,0.3769633507853372,296.25,93.43,95.13,102.59,5.97,0.6181678950894994,7.3,0.4002287021154945,0.5694444444444442,46.3,38,102.85,96.805,298.03,94.97,106.94,296.1,95.28,52.605000000000004,299.28,78.67,44.4,297.64,93.47,30598.95834,0.4647231720437685,0.8854560256532099,0.17518360412120973,84.23343172038986
iq,5.0,0.8698128559804719,0.9615384615384616,0.725689404934687,0.8974358974358975,0.3036625116734184,110.0,149.89,0.6872917658258075,297.01,66.0,93.0,110.0,9.09,0.6487986981908683,8.9,0.5031446540880505,0.6944444444444445,121.2,35,129.945,102.85,297.21,95.13,96.805,298.03,94.97,106.94,296.1,95.28,52.605000000000004,299.28,78.67,41156.2232,0.5680647467311558,0.8229838658936564,0.3904262228842462,76.53749952811005
iq,6.0,0.6745321399511798,0.576923076923077,0.4063860667634248,0.358974358974359,0.3658048094196586,38.72,83.25,0.8376963350785391,294.63,28.0,78.13,38.72,11.56,0.706231454005935,11.1,0.7661520869068037,0.3749999999999999,5.1,37,60.985,129.945,298.4,93.0,102.85,297.21,95.13,96.805,298.03,94.97,106.94,296.1,95.28,20931.65559,0.6631226582407952,0.7485107481711011,0.5554954205158528,58.481144754608124
iq,7.0,0.5768917819365338,0.6346153846153846,0.3193033381712623,0.3076923076923077,0.3099231162971068,47.23,47.86,0.5349833412660703,296.92,103.22,95.71,47.23,6.71,0.46309945438882,8.03,0.445969125214408,0.5972222222222224,9.2,20,47.545,60.985,299.49,78.13,129.945,298.4,93.0,102.85,297.21,95.13,96.805,298.03,94.97,14194.993669999996,0.7485107481711011,0.6631226582407953,0.40044078103014175,63.46746962022652
iq,8.0,0.6908055329536208,0.673076923076923,0.2902757619738748,0.358974358974359,0.2758376022348034,122.64,135.17,0.3731556401713473,295.61,33.9,92.37,122.64,7.61,0.731118981525797,10.8,0.640365923384791,0.5833333333333333,115.3,29,128.905,47.545,297.77,95.71,60.985,299.49,78.13,129.945,298.4,93.0,102.85,297.21,95.13,39042.2081,0.8229838658936564,0.5680647467311559,0.30710107132823755,52.47214065555688
iq,9.0,0.8698128559804719,0.673076923076923,0.6095791001451372,0.8717948717948718,0.2814025841225264,101.33,93.51,0.2589243217515524,296.38,70.83,96.93,101.33,5.41,0.5109600842347088,8.35,0.5374499714122354,0.6527777777777778,127.6,25,97.42,128.905,297.1,92.37,47.545,297.77,95.71,60.985,299.49,78.13,129.945,298.4,93.0,28465.39776,0.8854560256532099,0.4647231720437686,0.22926610088308255,45.045617066202496
iq,10.0,0.5768917819365338,0.5192307692307693,0.3193033381712623,0.3846153846153846,0.2913731766713635,180.49650000000017,142.36,0.5673488814850062,295.52,39.1,88.97,179.61292500000013,8.96,0.5741361156312818,8.88,0.6289308176100624,0.5694444444444442,119.6,23,160.98646250000007,97.42,296.96,96.93,128.905,297.1,92.37,47.545,297.77,95.71,60.985,299.49,78.13,45715.30752562501,0.9350162426854148,0.35460488704253557,0.5304804194578832,31.54919680017439
iq,11.0,0.5117982099267697,0.576923076923077,0.2031930333817124,0.2564102564102564,0.2702726203470804,96.05,36.96,0.6149452641599235,295.9,32.17,89.27,96.05,9.01,0.3960945726045755,7.8,0.6174957118353347,0.6111111111111109,64.4,9,66.505,160.98646250000007,297.75,88.97,97.42,296.96,96.93,128.905,297.1,92.37,47.545,297.77,95.71,16297.81974,0.970941817426052,0.23931566428755804,0.5970760724009797,21.363709350950305
iq,12.0,0.6908055329536208,0.6923076923076923,0.1741654571843248,0.3846153846153846,0.1476111445718526,91.87,72.58,0.3103284150404595,295.48,90.5,93.45,91.87,7.21,0.6181678950894994,7.3,0.445969125214408,0.5833333333333333,100.9,3,82.225,66.505,298.02,89.27,160.98646250000007,297.75,88.97,97.42,296.96,96.93,128.905,297.1,92.37,23256.19092,0.992708874098054,0.120536680255323,0.3080657714954481,11.264152769859935
iq,13.0,0.8535394629780308,0.8269230769230769,0.7547169811320746,0.8461538461538461,0.1675523296695266,62.13,51.86,0.3103284150404595,295.95,53.36,94.07,62.13,6.56,0.5205322102038861,8.27,0.445969125214408,0.6666666666666669,234.10000000000008,6,56.995000000000005,82.225,296.76,93.45,66.505,298.02,89.27,160.98646250000007,297.75,88.97,97.42,296.96,96.93,16322.42169,1.0,-1.6081226496766366e-16,0.3103284150404595,-1.512760976550812e-14
iq,14.0,0.7396257119609438,0.6153846153846154,0.3773584905660373,0.4358974358974358,0.2756057279894816,107.0,83.52,0.4721561161351716,295.85,24.9,90.96,107.0,8.6,0.706231454005935,9.0,0.640365923384791,0.6527777777777778,21.1,6,95.25999999999999,56.995000000000005,297.09,94.07,82.225,296.76,93.45,66.505,298.02,89.27,160.98646250000007,297.75,88.97,26959.99716,0.992708874098054,-0.1205366802553229,0.46871356644705625,-10.96401643602417
iq,15.0,0.7558991049633849,0.923076923076923,0.7547169811320746,0.641025641025641,0.1826241556154431,71.45,32.5,0.4835792479771522,296.63,99.96,95.16,71.45,7.4,0.7885517373408637,9.0,0.5717552887364203,0.4444444444444443,53.1,3,51.975,95.25999999999999,297.69,90.96,56.995000000000005,297.09,94.07,82.225,296.76,93.45,66.505,298.02,89.27,13146.8049,0.9709418174260521,-0.23931566428755752,0.46952731390045965,-22.773278613603974
iq,16.0,0.7884458909682668,0.7115384615384615,0.6966618287372995,0.717948717948718,0.215086549960494,79.74,35.97,0.4378867206092408,295.94,45.96,92.12,79.74,7.79,0.501387958265531,8.1,0.6632361349342482,0.5416666666666665,61.0,1,57.855,51.975,297.54,95.16,95.25999999999999,297.69,90.96,56.995000000000005,297.09,94.07,82.225,296.76,93.45,14605.092449999998,0.9350162426854149,-0.35460488704253545,0.40943119622589036,-32.66620219435837
iq,17.0,0.7396257119609438,0.9615384615384616,0.8127721335268496,0.5897435897435899,0.2162459211871029,42.05,37.77,0.1999048072346546,296.38,62.52,97.347,42.05,4.89,0.4726715803579973,7.7,0.5946255002858775,0.5277777777777779,85.9,3,39.91,57.855,297.45,92.12,51.975,297.54,95.16,95.25999999999999,297.69,90.96,56.995000000000005,297.09,94.07,11589.66504,0.8854560256532099,-0.4647231720437685,0.1770069161229683,-45.23940662894473
iq,18.0,0.3978844589096826,0.5,0.0870827285921624,0.1794871794871794,0.1946816163721763,42.12,41.81,0.5806758686339926,296.74,115.99,93.66,42.12,8.69,0.706231454005935,8.0,0.5374499714122354,0.6805555555555555,31.2,1,41.965,39.91,296.76,97.347,57.855,297.45,92.12,51.975,297.54,95.16,95.25999999999999,297.69,90.96,12490.02721,0.8229838658936566,-0.5680647467311556,0.4778868711995603,-53.20494417884003
iq,19.0,0.5280716029292107,0.5576923076923077,0.2322206095790999,0.2051282051282051,0.2099853165634145,50.5,20.46,0.0970966206568294,294.67,47.1,93.16,50.5,6.97,0.46309945438882,8.97,0.5260148656375069,0.388888888888889,18.0,1,35.480000000000004,41.965,298.07,93.66,39.91,296.76,97.347,57.855,297.45,92.12,51.975,297.54,95.16,8723.12256,0.7485107481711013,-0.663122658240795,0.07267786417272899,-61.776506841712454
iq,20.0,0.6257119609438567,0.8269230769230769,0.5805515239477497,0.4615384615384615,0.1617554735364819,30.08,24.97,0.0,293.24,18.08,91.5,30.08,7.39,0.3807791710538913,7.9,0.3659233847913092,0.0277777777777776,6.1,0,27.525,35.480000000000004,295.98,93.16,41.965,298.07,93.66,39.91,296.76,97.347,57.855,297.45,92.12,7836.3937885,0.6631226582407952,-0.7485107481711012,0.0,-68.48873345765575
iq,21.0,0.6582587469487388,0.7115384615384615,0.3483309143686497,0.3846153846153846,0.2162459211871029,45.69,47.69,0.1104236078058049,295.64,59.4,96.62,45.69,5.96,0.4152388245429312,8.85,0.4230989136649513,0.4999999999999998,58.2,2,46.69,27.525,295.6795,91.5,35.480000000000004,295.98,93.16,41.965,298.07,93.66,39.91,296.76,97.347,13951.354299999995,0.5680647467311558,-0.8229838658936564,0.06272775880134504,-79.51670112264507
iq,22.0,0.4955248169243286,0.5576923076923077,0.0870827285921624,0.1282051282051282,0.2389695972286385,72.04,8.02,0.2532127558305567,295.99,134.66,96.03,72.04,5.76,0.5779649660189528,9.2,0.5145797598627783,0.5416666666666665,76.1,1,40.03,46.69,296.27,96.62,27.525,295.6795,91.5,35.480000000000004,295.98,93.16,41.965,298.07,93.66,8079.04324,0.46472317204376906,-0.8854560256532096,0.11767383509152068,-85.03034214347771
iq,23.0,0.6257119609438567,0.5576923076923077,0.3483309143686497,0.2051282051282051,0.215086549960494,30.09,7.18,0.1903855306996689,295.21,73.01,93.98,30.09,6.77,0.5205322102038861,7.55,0.3773584905660377,0.3611111111111108,13.6,1,18.634999999999998,40.03,296.74,96.03,46.69,296.27,96.62,27.525,295.6795,91.5,35.480000000000004,295.98,93.16,4165.3092,0.35460488704253584,-0.9350162426854147,0.06751163960828933,-87.87282648757528
iq,24.0,0.7721724979658258,0.75,0.5515239477503622,0.6153846153846153,0.1930584966549237,13.27,2.48,0.1903855306996689,293.89,12.9,88.81,13.27,9.3,0.6181678950894994,7.3,0.5717552887364203,0.0,6.4,0,7.875,18.634999999999998,296.4,93.98,40.03,296.74,96.03,46.69,296.27,96.62,27.525,295.6795,91.5,1693.31823,0.23931566428755766,-0.970941817426052,0.04556223975013046,-86.22934280560769
iq,25.0,0.6582587469487388,0.5961538461538461,0.6095791001451372,0.5128205128205129,0.209521568072771,111.18,64.75,0.245597334602566,295.93,57.87,95.86,111.18,6.96,0.6181678950894994,7.3,0.5717552887364203,0.4444444444444443,79.8,0,87.965,7.875,296.19,88.81,18.634999999999998,296.4,93.98,40.03,296.74,96.03,46.69,296.27,96.62,23347.20646,0.12053668025532308,-0.992708874098054,0.02960348739254909,-95.16107267103945
iq,26.0,0.6257119609438567,0.7884615384615385,0.4354136429608122,0.5641025641025642,0.2533458004385897,89.88,61.47,0.1694431223227027,295.19,61.8,93.8,89.88,7.39,0.6181678950894994,7.3,0.5717552887364203,0.0277777777777776,93.5,1,75.675,87.965,296.74,95.86,7.875,296.19,88.81,18.634999999999998,296.4,93.98,40.03,296.74,96.03,20750.12478,-3.216245299353273e-16,-1.0,-5.449706456781342e-17,-93.8
iq,27.0,0.7884458909682668,0.6923076923076923,0.5515239477503622,0.5384615384615385,0.1714941918399971,0.0,11.75,0.2760590195145178,293.83,9.4,86.52,0.0,9.44,0.6181678950894994,7.3,0.5717552887364203,0.4166666666666667,1.3,0,5.875,75.675,296.46,93.8,87.965,296.74,95.86,7.875,296.19,88.81,18.634999999999998,296.4,93.98,2439.0415000000003,-0.12053668025532283,-0.992708874098054,-0.03327523776681935,-85.88917178696363
iq,28.0,0.5443449959316518,0.5384615384615385,0.7837445573294621,0.2051282051282051,0.1647698387256652,0.0,-5.68,0.2132317943836301,293.59,7.47,85.66,0.0,9.27,0.6181678950894994,7.3,0.5717552887364203,0.4444444444444443,0.0,3,-2.84,5.875,296.54,86.52,75.675,296.46,93.8,87.965,296.74,95.86,7.875,296.19,88.81,-1179.0828,-0.23931566428755746,-0.9709418174260521,-0.0510297085201463,-83.17087608071562
iq,29.0,0.6745321399511798,0.6538461538461537,0.4644412191581997,0.3846153846153846,0.2510270579853717,62.84,31.71,0.1999048072346546,294.69,27.33,93.06,62.84,8.44,0.6181678950894994,7.3,0.5717552887364203,0.4444444444444443,44.2,3,47.275000000000006,-2.84,296.55,85.66,5.875,296.54,86.52,75.675,296.46,93.8,87.965,296.74,95.86,12153.78792,-0.3546048870425356,-0.9350162426854148,-0.07088722158870454,-87.0126115443047
iq,30.0,0.8372660699755898,0.6538461538461537,0.6386066763425247,0.6666666666666666,0.1420461626841296,52.36,17.61,0.1808662541646833,295.0,47.59,92.78,52.36,8.6,0.46309945438882,9.78,0.5260148656375069,0.4166666666666667,18.1,1,34.985,47.275000000000006,296.08,93.06,-2.84,296.55,85.66,5.875,296.54,86.52,75.675,296.46,93.8,8313.77925,-0.46472317204376806,-0.8854560256532101,-0.084052739351086,-82.15261006010483
iq,31.0,0.8698128559804719,0.923076923076923,0.6095791001451372,0.8717948717948718,0.2468533215695794,44.63,27.72,0.407425035697289,295.37,39.0,92.05,44.63,9.77,0.4784148559395041,11.24,0.640365923384791,0.388888888888889,36.4,5,36.175,34.985,296.55,92.78,47.275000000000006,296.08,93.06,-2.84,296.55,85.66,5.875,296.54,86.52,9740.83272,-0.5680647467311556,-0.8229838658936566,-0.2314437997153125,-75.75566485551109
iq,32.0,0.6257119609438567,0.7307692307692307,0.4354136429608122,0.3846153846153846,0.2347958608128463,32.45,18.07,0.4207520228462645,295.51,143.35,91.09,32.45,9.74,0.6162534698956637,12.1,0.7318467695826189,0.0972222222222221,18.1,2,25.26,36.175,297.04,92.05,34.985,296.55,92.78,47.275000000000006,296.08,93.06,-2.84,296.55,85.66,6654.98704,-0.663122658240795,-0.7485107481711013,-0.27901019985000663,-68.18184405090562
iq,33.0,1.0,1.0,1.0,1.0,0.163842341744378,26.03,19.99,0.407425035697289,295.35,39.69,90.73,26.03,9.34,0.7119747295874412,11.22,0.8004574042309887,0.2777777777777778,11.0,5,23.009999999999998,25.26,297.31,91.09,36.175,297.04,92.05,34.985,296.55,92.78,47.275000000000006,296.08,93.06,6479.772419999999,-0.7485107481711011,-0.6631226582407952,-0.30496201829341535,-60.16511878218735
iq,34.0,0.7558991049633849,0.8269230769230769,0.6095791001451372,0.8461538461538461,0.1974641073160378,12.88,10.71,0.7520228462636903,294.42,33.0,78.28,12.88,13.56,0.731118981525797,13.261500000000003,1.0,0.1944444444444442,7.9,5,11.795000000000002,23.009999999999998,297.21,90.73,25.26,297.31,91.09,36.175,297.04,92.05,34.985,296.55,92.78,3399.5520300000003,-0.8229838658936564,-0.5680647467311559,-0.6189026692584426,-44.468108374114884
iq,35.0,0.8209926769731487,0.8653846153846154,0.725689404934687,0.6923076923076923,0.2424477109084654,58.2,35.64,0.7196573060447435,295.09,37.0,84.49,58.2,10.74,0.6985737532305923,12.53,0.8347627215551744,0.3611111111111108,44.0,5,46.92,11.795000000000002,299.23,78.28,23.009999999999998,297.21,90.73,25.26,297.31,91.09,36.175,297.04,92.05,12661.75656,-0.8854560256532096,-0.4647231720437691,-0.6372248980426741,-39.264460805978054
iq,36.0,0.8535394629780308,0.9615384615384616,0.667634252539912,0.6666666666666666,0.2452302018523269,34.59,44.6,0.706330318895768,294.86,29.0,83.05,34.59,10.66,0.6066813439264864,13.22,0.960548885077187,0.3611111111111108,8.1,9,39.595,46.92,298.57,84.49,11.795000000000002,299.23,78.28,23.009999999999998,297.21,90.73,25.26,297.31,91.09,12417.95241,-0.9350162426854147,-0.3546048870425359,-0.6604303208687118,-29.449935868882605
iq,37.0,0.6745321399511798,0.7884615384615385,0.5805515239477497,0.4615384615384615,0.2820982068584918,86.14,70.63,0.3579247977153768,295.48,59.1,92.65,86.14,7.69,0.7253757059442901,12.58,0.960548885077187,0.4166666666666667,16.5,17,78.38499999999999,39.595,298.53,83.05,46.92,298.57,84.49,11.795000000000002,299.23,78.28,23.009999999999998,297.21,90.73,22353.02836,-0.970941817426052,-0.23931566428755774,-0.34752415359561994,-22.172596296242226
iq,38.0,0.6582587469487388,0.7884615384615385,0.4354136429608122,0.7435897435897436,0.252882051947946,65.43,94.23,0.3940980485483135,295.31,53.5,88.53,65.43,8.57,0.6928304776490861,11.6,0.8919382504288165,0.4027777777777776,50.1,19,79.83000000000001,78.38499999999999,296.92,92.65,39.595,298.53,83.05,46.92,298.57,84.49,11.795000000000002,299.23,78.28,25470.7281,-0.992708874098054,-0.12053668025532356,-0.3912246300586365,-10.671112303003795
iq,39.0,0.967453213995118,0.9423076923076924,0.7547169811320746,0.8974358974358975,0.2739826082722291,61.38,98.68,0.4302712993812501,295.49,63.27,90.18,61.38,8.16,0.6832583516799082,12.45,1.0,0.4166666666666667,26.9,25,80.03,79.83000000000001,297.59,88.53,78.38499999999999,296.92,92.65,39.595,298.53,83.05,46.92,298.57,84.49,26042.2734,-1.0,-1.8369701987210297e-16,-0.4302712993812501,-1.6565797252066248e-14
iq,40.0,0.934906427990236,0.9807692307692308,0.8127721335268496,0.8974358974358975,0.3465592470579499,24.28,117.51,0.9119466920514074,294.76,121.3,79.5,24.28,12.79,0.6181678950894994,7.3,0.93767867352773,0.2500000000000001,1.0,45,70.89500000000001,80.03,297.66,90.18,79.83000000000001,297.59,88.53,78.38499999999999,296.92,92.65,39.595,298.53,83.05,26788.876380000005,-0.992708874098054,0.12053668025532321,-0.9052975739037974,9.582666080298196
iq,41.0,0.5606183889340928,0.5576923076923077,0.3773584905660373,0.4102564102564102,0.3222124512991618,69.47,112.42,0.9614469300333304,295.36,53.9,78.45,69.47,12.01,1.0,13.261500000000003,1.0,0.5138888888888888,57.7,34,90.945,70.89500000000001,299.18,79.5,80.03,297.66,90.18,79.83000000000001,297.59,88.53,78.38499999999999,296.92,92.65,29870.4535,-0.9709418174260521,0.23931566428755738,-0.9335090296052602,18.774313863358877
iq,42.0,0.7721724979658258,0.6923076923076923,0.6386066763425247,0.7948717948717948,0.4175127661264182,69.39,175.83,0.6739647786768213,295.92,67.9,88.86,69.39,9.97,0.4343830764812864,9.1,0.7890222984562609,0.4444444444444443,24.9,63,122.61000000000001,90.945,300.1,78.45,70.89500000000001,299.18,79.5,80.03,297.66,90.18,79.83000000000001,297.59,88.53,42931.9683,-0.9350162426854148,0.35460488704253557,-0.6301680150607086,31.51019026259971
iq,43.0,0.8372660699755898,0.6923076923076923,0.6095791001451372,0.5384615384615385,0.3980353295193877,52.65,127.04,0.5007139457401285,296.7,111.9,93.85,52.65,8.71,0.6028524935388148,10.07,0.8805031446540879,0.5138888888888888,24.2,44,89.845,122.61000000000001,298.35,88.86,90.945,300.1,78.45,70.89500000000001,299.18,79.5,80.03,297.66,90.18,31193.84001,-0.8854560256532101,0.464723172043768,-0.4433601803841913,43.61426969630762
iq,44.0,0.5606183889340928,0.6346153846153846,0.4063860667634248,0.4358974358974358,0.3303280498854244,43.6,122.9,0.6549262256068609,296.83,149.1,92.61,43.6,8.57,0.6162534698956637,11.35,0.8233276157804458,0.4722222222222221,0.0,50,83.25,89.845,297.87,93.85,122.61000000000001,298.35,88.86,90.945,300.1,78.45,70.89500000000001,299.18,79.5,29571.4507,-0.822983865893657,0.5680647467311548,-0.5389937170250757,52.608476194772244
iq,45.0,1.0,1.0,1.0,1.0,0.3729929110246341,57.85,98.65,0.6035221323179428,297.47,107.48,95.29,57.85,7.09,0.6966593280367571,12.1,0.8919382504288165,0.4722222222222221,109.0,35,78.25,83.25,298.37,92.61,89.845,297.87,93.85,122.61000000000001,298.35,88.86,90.945,300.1,78.45,25789.9286,-0.7485107481711011,0.6631226582407952,-0.45174280279912166,63.18895810376538
iq,46.0,0.7884458909682668,0.8076923076923076,0.725689404934687,0.8974358974358975,0.2742144825175509,60.36,50.14,0.7348881485007248,296.01,63.9,88.33,60.36,10.01,0.7885517373408637,12.87,0.93767867352773,0.3749999999999999,42.6,16,55.25,78.25,298.46,95.29,83.25,298.37,92.61,89.845,297.87,93.85,122.61000000000001,298.35,88.86,15881.991000000002,-0.6631226582407955,0.7485107481711009,-0.4873209825434571,66.11595438595334
iq,47.0,0.6094385679414157,0.6346153846153846,0.3483309143686497,0.3333333333333333,0.2415202139271783,59.44,56.4,0.7520228462636903,297.5645,199.52,94.14,59.44,7.81,0.7253757059442901,12.1,0.7661520869068037,0.5416666666666665,10.6,16,57.92,55.25,298.5,88.33,78.25,298.46,95.29,83.25,298.37,92.61,89.845,297.87,93.85,17129.983679999998,-0.5680647467311559,0.8229838658936564,-0.4271976676988262,77.4757011352288
iq,48.0,0.7070789259560618,0.8076923076923076,0.5515239477503622,0.6923076923076923,0.2431433336444308,81.11,64.75,0.6396953831508904,297.5645,90.68,95.26,81.11,7.1,0.3673781946970424,8.35,0.6518010291595195,0.4444444444444443,59.0,13,72.93,57.92,298.89,94.14,55.25,298.5,88.33,78.25,298.46,95.29,83.25,298.37,92.61,20795.002739999996,-0.46472317204376834,0.88545602565321,-0.2972812675996355,84.34854100372479
iq,49.0,0.5606183889340928,0.6346153846153846,0.3193033381712623,0.2564102564102564,0.2308539986423758,45.03,36.42,0.5273679200380795,297.04,139.55,94.64,45.03,7.14,0.5320187613668997,10.64,0.6746712407089768,0.4444444444444443,80.0,9,40.725,72.93,298.53,95.26,57.92,298.89,94.14,55.25,298.5,88.33,78.25,298.46,95.29,11627.18433,-0.35460488704253595,0.9350162426854147,-0.18700724171496033,88.48993720774764
iq,50.0,0.7721724979658258,0.923076923076923,0.6095791001451372,0.5384615384615385,0.2526501777026242,64.03,73.05,0.732984293193719,296.18,53.25,88.55,64.03,9.2,0.6928304776490861,11.18,0.8233276157804458,0.4722222222222221,17.2,15,68.53999999999999,40.725,298.11,94.64,72.93,298.53,95.26,57.92,298.89,94.14,55.25,298.5,88.33,21008.2356,-0.2393156642875578,0.970941817426052,-0.1754146230380009,85.9768979330769
iq,51.0,0.5931651749389747,0.673076923076923,0.5515239477503622,0.358974358974359,0.2132315559979196,70.92,35.58,0.7425035697287047,296.85,57.61,91.78,70.92,9.06,0.6966593280367571,12.15,0.8233276157804458,0.3749999999999999,51.0,4,53.25,68.53999999999999,298.65,88.55,40.725,298.11,94.64,72.93,298.53,95.26,57.92,298.89,94.14,13786.71246,-0.12053668025532363,0.992708874098054,-0.08949891537282527,91.1108204647194
