city,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,ndvi_ce,precipitation_amt_mm,precipitation_ground_mm,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases,precip_composite,precip_composite_lag1,reanalysis_air_temp_k_lag1,reanalysis_relative_humidity_percent_lag1,precip_composite_lag2,reanalysis_air_temp_k_lag2,reanalysis_relative_humidity_percent_lag2,precip_composite_lag3,reanalysis_air_temp_k_lag3,reanalysis_relative_humidity_percent_lag3,precip_composite_lag4,reanalysis_air_temp_k_lag4,reanalysis_relative_humidity_percent_lag4,precip_temp_interaction
iq,43.0,0.8860862489829129,0.8269230769230769,0.667634252539912,0.717948717948718,0.220651531848217,100.06,48.85,0.5330794859590753,295.8,0.6775607811877233,0.5092592592592587,59.7,89.14,100.06,8.64,0.7885517373408637,10.95,0.7432818753573466,0.48611111111111116,234.10000000000008,3,64.213,56.21799999999999,299.58,81.69,32.056,299.52,75.51,46.916,299.11,74.95,31.991,301.18,68.684,19139.968909999996
iq,44.0,0.6094385679414157,0.6538461538461537,0.31930333817126233,0.3333333333333333,0.25589641713712935,59.15,23.39,0.974773917182306,296.81,0.7732164208848173,0.5925925925925899,49.85,87.23,59.15,10.79,0.7751507609840148,10.3,0.7432818753573466,0.5555555555555556,102.1,5,34.117999999999995,64.213,298.07,89.14,56.21799999999999,299.58,81.69,32.056,299.52,75.51,46.916,299.11,74.95,10216.976279999997
iq,45.0,0.9349064279902359,0.8269230769230769,0.9869375907111745,0.923076923076923,0.22041965760289522,75.36,13.82,0.7082341742027629,296.36,0.8369868473495405,0.4074074074074049,143.8,89.31,75.36,9.7,0.6181678950894994,7.3,0.7775871926815323,0.6250000000000001,8.9,6,32.282,34.117999999999995,299.46,87.23,64.213,298.07,89.14,56.21799999999999,299.58,81.69,32.056,299.52,75.51,9639.4052
iq,46.0,1.0,0.923076923076923,0.8127721335268496,1.0,0.29392379336990315,49.87,45.05,0.7101380295097579,296.9,0.6616181745715425,0.6018518518518512,45.0,93.18,49.87,8.56,0.6545419737723752,10.15,0.7661520869068037,0.5138888888888888,139.5,14,46.495999999999995,32.282,298.6,89.31,34.117999999999995,299.46,87.23,64.213,298.07,89.14,56.21799999999999,299.58,81.69,13870.221759999999
iq,47.0,0.7558991049633849,0.673076923076923,0.667634252539912,0.48717948717948717,0.2347958608128463,72.34,17.51,0.812946216087583,297.39,0.8130729374252716,0.6203703703703687,63.53,90.35,72.34,8.91,0.8268402412175746,11.0,0.8233276157804458,0.5555555555555556,5.1,3,33.959,46.495999999999995,298.31,93.18,32.282,298.6,89.31,34.117999999999995,299.46,87.23,64.213,298.07,89.14,10167.664190000001
iq,48.0,0.8209926769731487,0.8269230769230769,0.8127721335268496,0.9487179487179487,0.1935222451455674,78.52,62.62,0.7786768205616413,296.61,0.6935033878039086,0.51851851851852,34.95,86.41,78.52,9.73,0.7828084617593568,11.4,0.7432818753573466,0.5416666666666665,77.9,7,67.38999999999999,33.959,299.41,90.35,46.495999999999995,298.31,93.18,32.282,298.6,89.31,34.117999999999995,299.46,87.23,20177.9138
iq,49.0,0.8860862489829129,0.673076923076923,0.5805515239477497,0.641025641025641,0.29021380544475456,60.5,75.0,0.8281770585435535,296.66,0.7572738142686319,0.6388888888888861,71.8,87.72,60.5,9.1,0.7502632334641528,12.5,0.8004574042309887,0.5138888888888888,54.1,11,70.65,67.38999999999999,299.42,86.41,33.959,299.41,90.35,46.495999999999995,298.31,93.18,32.282,298.6,89.31,21139.893000000004
iq,50.0,0.6257119609438567,0.6153846153846154,0.3773584905660373,0.5128205128205129,0.20998531656341457,46.91,14.54,0.7425035697287047,297.19,0.6456755679553617,0.6388888888888861,46.9,92.96,46.91,8.2,0.7502632334641528,11.55,0.7089765580331616,0.6250000000000001,6.0,2,24.250999999999998,70.65,299.22,87.72,67.38999999999999,299.42,86.41,33.959,299.41,90.35,46.495999999999995,298.31,93.18,7240.621069999999
iq,51.0,0.5931651749389747,0.5192307692307693,0.5805515239477497,0.23076923076923078,0.20001472401457754,151.0,78.91,0.5730604474060018,297.19,0.4384216819449975,0.6481481481481475,113.36,95.67,151.0,6.49,0.7885517373408637,9.9,0.6632361349342482,0.7083333333333331,81.1,6,100.53699999999999,24.250999999999998,298.57,92.96,70.65,299.22,87.72,67.38999999999999,299.42,86.41,33.959,299.41,90.35,29962.036739999996
iq,52.0,0.8698128559804719,0.673076923076923,0.7547169811320746,0.5384615384615385,0.19955097552393397,114.58,57.76,0.6130414088529285,296.94,0.6058190514149073,0.5925925925925899,203.96500000000023,93.82,114.58,7.39,0.6258255958648415,9.7,0.5603201829616926,0.6388888888888886,234.10000000000008,8,74.80599999999998,100.53699999999999,298.02,95.67,24.250999999999998,298.57,92.96,70.65,299.22,87.72,67.38999999999999,299.42,86.41,22305.653079999996
iq,1.0,0.6257119609438567,0.7115384615384615,0.49346879535558724,0.43589743589743585,0.3590804563053267,38.78,71.85,0.624464540694909,292.88,0.7094459944200895,0.3611111111111086,15.2,73.16,38.78,12.31,0.6181678950894994,7.3,0.7661520869068037,0.26388888888888873,70.1,25,61.928999999999995,74.80599999999998,298.18,93.82,100.53699999999999,298.02,95.67,24.250999999999998,298.57,92.96,70.65,299.22,87.72,18506.243069999997
iq,2.0,0.6745321399511798,0.6346153846153846,0.3773584905660373,0.4615384615384615,0.3082999965798543,138.46,85.74,0.7501189909566953,296.37,0.7014746911119968,0.46296296296296247,47.6,88.34,138.46,9.89,0.6890016272614151,11.0,0.7661520869068037,0.4999999999999998,60.1,21,101.556,61.928999999999995,298.83,73.16,74.80599999999998,298.18,93.82,100.53699999999999,298.02,95.67,24.250999999999998,298.57,92.96,30337.82388
iq,3.0,0.5768917819365338,0.5,0.14513788098693742,0.358974358974359,0.209521568072771,88.85,78.74,0.7139457401237587,296.32,0.6695894778796352,0.6018518518518512,52.2,89.96,88.85,9.14,0.6181678950894994,7.3,0.6861063464837045,0.5138888888888888,54.8,10,81.773,101.556,298.73,88.34,61.928999999999995,298.83,73.16,74.80599999999998,298.18,93.82,100.53699999999999,298.02,95.67,24405.969579999997
iq,4.0,0.5443449959316518,0.5192307692307693,0.26124818577648734,0.28205128205128205,0.3368205287544347,49.32,86.37,0.3674440742503624,295.78,0.4703068951773636,0.5462962962962936,52.2,93.11,49.32,6.21,0.5971092179573085,8.95,0.6518010291595195,0.6250000000000001,234.10000000000008,28,75.255,81.773,298.46,89.96,101.556,298.73,88.34,61.928999999999995,298.83,73.16,74.80599999999998,298.18,93.82,22365.03345
iq,5.0,0.9186330349877949,0.8461538461538461,0.8417997097242369,0.8205128205128205,0.4543807711325831,34.17,74.72,0.3541170871013869,296.65,0.30290952570745366,0.5370370370370375,63.98,97.32,34.17,5.53,0.6181678950894994,7.3,0.6746712407089768,0.5138888888888888,118.9,39,62.55499999999999,75.255,297.19,93.11,81.773,298.46,89.96,101.556,298.73,88.34,61.928999999999995,298.83,73.16,18589.46935
iq,6.0,0.7233523189585028,0.5192307692307693,0.4063860667634248,0.5384615384615385,0.22389777128272206,71.87,75.02,0.38457877201332785,296.81,0.4224790753288166,0.5092592592592587,67.0,95.83,71.87,5.79,0.731118981525797,8.8,0.548885077186964,0.8055555555555557,101.1,20,74.07499999999999,62.55499999999999,297.17,97.32,75.255,297.19,93.11,81.773,298.46,89.96,101.556,298.73,88.34,22047.682999999997
iq,7.0,0.9186330349877949,0.7307692307692307,0.5224963715529747,0.6153846153846153,0.3287049301681719,44.35,57.52,0.33888624464540557,295.36,0.5021921084097253,0.3981481481481488,33.0,91.1,44.35,7.29,0.8459844931559304,8.9,0.6861063464837045,0.8888888888888887,0.0,24,53.569,74.07499999999999,297.64,95.83,62.55499999999999,297.17,97.32,75.255,297.19,93.11,81.773,298.46,89.96,15913.20714
iq,8.0,0.7233523189585028,0.4807692307692307,0.46444121915819975,0.23076923076923078,0.33519740903718215,23.44,52.31,0.841504045692529,295.96,0.7493025109605438,0.4074074074074049,72.2,86.03,23.44,10.79,0.7770651861778499,10.64,0.7432818753573466,0.48611111111111116,0.3,28,43.649,53.569,297.06,91.1,74.07499999999999,297.64,95.83,62.55499999999999,297.17,97.32,75.255,297.19,93.11,13048.432060000001
iq,9.0,0.5931651749389747,0.6346153846153846,0.2322206095790999,0.20512820512820512,0.26215702176081773,79.13,109.33,0.6682532127558364,296.76,0.637704264647269,0.6111111111111126,50.38,92.61,79.13,8.03,0.6219967454771705,9.57,0.583190394511149,0.5694444444444442,26.9,26,100.26999999999998,43.649,298.94,86.03,53.569,297.06,91.1,74.07499999999999,297.64,95.83,62.55499999999999,297.17,97.32,29905.527499999993
iq,10.0,0.983726606997559,1.0,0.899854862119012,0.6923076923076923,0.2104490650540582,94.99,33.97,0.5235602094240897,297.21,0.4065364687126358,0.5740740740740724,130.6,96.36,94.99,6.41,0.731118981525797,9.55,0.6289308176100624,0.5694444444444442,93.0,8,52.275999999999996,100.26999999999998,298.25,92.61,43.649,298.94,86.03,53.569,297.06,91.1,74.07499999999999,297.64,95.83,15574.588679999999
iq,11.0,0.6094385679414157,0.4807692307692307,0.3773584905660373,0.3076923076923077,0.2895181827087892,121.69,57.46,0.5045216563541184,296.58,0.510163411717818,0.555555555555555,58.83,93.35,121.69,7.01,0.727290131138126,9.2,0.6746712407089768,0.6388888888888886,16.0,9,76.729,52.275999999999996,297.93,96.36,100.26999999999998,298.25,92.61,43.649,298.94,86.03,53.569,297.06,91.1,22859.87097
iq,12.0,0.7721724979658258,0.5961538461538461,0.6966618287372995,0.43589743589743585,0.2220427773201478,120.62,67.89,0.4626368396001969,296.3,0.510163411717818,0.37037037037036996,70.0,93.79,120.62,7.34,0.6162534698956637,8.7,0.5145797598627783,0.7222222222222222,97.0,12,83.709,76.729,297.93,93.35,52.275999999999996,297.93,96.36,100.26999999999998,298.25,92.61,43.649,298.94,86.03,24902.59041
iq,13.0,0.7070789259560618,0.6153846153846154,0.46444121915819975,0.3333333333333333,0.2737507340269073,121.46,109.73,0.5483103284150458,297.07,0.4782781984854518,0.5833333333333338,88.81,95.02,121.46,6.96,0.7885517373408637,10.0,0.6746712407089768,0.5833333333333333,53.9,18,113.249,83.709,297.49,93.79,76.729,297.93,93.35,52.275999999999996,297.93,96.36,100.26999999999998,298.25,92.61,33752.73196
iq,14.0,0.6908055329536208,0.6538461538461537,0.29027576197387484,0.5897435897435899,0.2213471545841824,41.68,25.46,0.5863874345549774,296.05,0.7493025109605438,0.49074074074074125,87.9,91.81,41.68,9.57,0.7177180051689481,10.27,0.6746712407089768,0.6666666666666669,178.1,9,30.326,113.249,298.04,95.02,83.709,297.49,93.79,76.729,297.93,93.35,52.275999999999996,297.93,96.36,9030.17302
iq,15.0,0.7884458909682668,0.7692307692307693,0.5805515239477497,0.5384615384615385,0.26424388996871384,75.33,63.68,0.4664445502141868,296.97,0.5261060183339987,0.4074074074074049,66.46,95.51,75.33,7.43,0.7885517373408637,10.3,0.6975414522584331,0.4999999999999998,49.0,9,67.175,30.326,297.77,91.81,113.249,298.04,95.02,83.709,297.49,93.79,76.729,297.93,93.35,20006.730249999997
iq,16.0,0.8372660699755898,0.7692307692307693,0.7547169811320746,0.5897435897435899,0.20349283769440443,69.6,57.41,0.5368871965730652,296.46,0.5978477481068147,0.4999999999999974,54.86,92.11,69.6,7.44,0.6162534698956637,8.35,0.5717552887364203,0.6527777777777778,11.9,6,61.06699999999999,67.175,297.83,95.51,30.326,297.77,91.81,113.249,298.04,95.02,83.709,297.49,93.79,18201.630019999997
iq,17.0,0.6419853539462977,0.7115384615384615,0.3773584905660373,0.23076923076923078,0.21810091514967728,74.93,70.61,0.2570204664445466,295.05,0.510163411717818,0.29629629629629495,39.6,90.86,74.93,7.76,0.5396764621422419,8.47,0.6518010291595195,0.23611111111111105,34.0,6,71.906,61.06699999999999,298.06,92.11,67.175,297.83,95.51,30.326,297.77,91.81,113.249,298.04,95.02,21345.296100000003
iq,18.0,0.5443449959316518,0.40384615384615385,0.34833091436864977,0.15384615384615383,0.21670966967774657,65.07,66.15,0.5064255116611134,296.38,0.5898764447987266,0.4722222222222238,38.84,93.64,65.07,8.41,0.702402603618264,9.1,0.6289308176100624,0.6527777777777778,115.0,8,65.826,71.906,296.85,90.86,61.06699999999999,298.06,92.11,67.175,297.83,95.51,30.326,297.77,91.81,19591.79238
iq,19.0,0.7721724979658258,0.6153846153846154,0.6095791001451372,0.6153846153846153,0.1993191012786122,127.24,64.39,0.2284626368396006,295.45,0.4304503786369093,0.3055555555555563,70.0,96.1,127.24,6.63,0.022781659806643022,5.2,0.5145797598627783,0.5416666666666665,234.10000000000008,5,83.245,65.826,297.63,93.64,71.906,296.85,90.86,61.06699999999999,298.06,92.11,67.175,297.83,95.51,24655.504100000002
iq,20.0,0.8535394629780308,0.923076923076923,0.7547169811320746,0.8205128205128205,0.2350277350581681,1.52,-6.503499999999998,0.1047120418848201,290.98650000000004,0.5340773216420914,0.0,0.6,72.03,1.52,12.37,0.1950799272518424,11.7,0.445969125214408,0.22222222222222196,2.0,7,-4.096449999999999,83.245,296.18,96.1,65.826,297.63,93.64,71.906,296.85,90.86,61.06699999999999,298.06,92.11,-1212.7540224999998
iq,21.0,0.6419853539462977,0.4807692307692307,0.31930333817126233,0.3076923076923077,0.21346343024324146,91.4,61.92,0.5235602094240897,293.78,0.7014746911119968,0.0277777777777788,12.47,80.39,91.4,10.89,0.6296544462525125,10.43,0.7089765580331616,0.5416666666666665,83.0,6,70.76400000000001,-4.096449999999999,296.05,72.03,83.245,296.18,96.1,65.826,297.63,93.64,71.906,296.85,90.86,21086.964360000005
iq,22.0,0.4629780309194466,0.4423076923076923,0.3773584905660373,0.12820512820512822,0.18285602986076493,79.48,46.4,0.1542122798667323,294.56,0.41450777202072847,0.25925925925926,44.65,92.51,79.48,6.89,0.2716569350052649,8.93,0.46883933676386474,0.20833333333333334,150.2,5,56.324,70.76400000000001,297.99,80.39,-4.096449999999999,296.05,72.03,83.245,296.18,96.1,65.826,297.63,93.64,16671.34076
iq,23.0,0.8535394629780308,0.6153846153846154,0.8417997097242369,0.5384615384615385,0.24430270487103978,130.66,63.56,0.41884816753926957,295.7,0.6616181745715425,0.3518518518518525,37.6,93.48,130.66,8.9,0.3865224466353976,8.6,0.5946255002858775,0.5138888888888888,105.2,3,83.69,56.324,295.99,92.51,70.76400000000001,297.99,80.39,-4.096449999999999,296.05,72.03,83.245,296.18,96.1,24859.2776
iq,24.0,0.5768917819365338,0.5961538461538461,0.2322206095790999,0.3076923076923077,0.1793779161809381,84.99,37.87,0.33888624464540557,294.75,0.6616181745715425,0.16666666666666755,21.5,87.21,84.99,10.07,0.7502632334641528,12.7,0.7547169811320752,0.4999999999999998,79.5,1,52.00599999999999,83.69,297.04,93.48,56.324,295.99,92.51,70.76400000000001,297.99,80.39,-4.096449999999999,296.05,72.03,15468.144579999998
iq,25.0,0.6582587469487388,0.673076923076923,0.899854862119012,0.43589743589743585,0.1364811807964066,71.69,46.38,0.3084245597334646,294.28,0.5898764447987266,0.09259259259259249,27.29,88.47,71.69,10.79,0.46309945438882005,10.35,0.5374499714122354,0.3611111111111108,74.9,0,53.973,52.00599999999999,297.43,87.21,83.69,297.04,93.48,56.324,295.99,92.51,70.76400000000001,297.99,80.39,16014.86856
iq,26.0,0.8047192839707078,0.6346153846153846,0.8127721335268496,0.641025641025641,0.22621651373594004,17.21,1.54,0.2379819133745862,293.52,0.6616181745715425,0.06481481481481369,9.16,83.47,17.21,10.74,0.5779649660189528,10.3,0.640365923384791,0.2777777777777778,21.9,1,6.241,53.973,296.72,88.47,52.00599999999999,297.43,87.21,83.69,297.04,93.48,56.324,295.99,92.51,1852.64085
iq,27.0,0.8209926769731487,0.6538461538461537,0.667634252539912,0.4615384615384615,0.17172606608531896,20.72,31.55,0.29509757258448904,294.59,0.4703068951773636,0.3796296296296313,13.62,90.43,20.72,7.97,0.48224370632717517,9.4,0.5946255002858775,0.5416666666666665,110.6,2,28.301000000000002,6.241,296.85,83.47,53.973,296.72,88.47,52.00599999999999,297.43,87.21,83.69,297.04,93.48,8389.83145
iq,28.0,0.8698128559804719,0.8076923076923076,0.667634252539912,0.6153846153846153,0.2104490650540582,1.17,17.84,0.4759638267491724,292.83,0.6217616580310882,0.3333333333333351,1.8,77.27,1.17,11.43,0.3960945726045755,10.4,0.6060606060606061,0.388888888888889,0.5,3,12.838999999999999,28.301000000000002,296.45,90.43,6.241,296.85,83.47,53.973,296.72,88.47,52.00599999999999,297.43,87.21,3821.1431799999996
iq,29.0,0.8860862489829129,0.9038461538461539,0.8708272859216245,0.6923076923076923,0.14969801277974873,54.72,24.07,0.5197524988100889,294.26,0.6695894778796352,0.3055555555555563,40.0,85.14,54.72,11.0,0.6162534698956637,12.12,0.7204116638078902,0.2916666666666664,47.0,2,33.265,12.838999999999999,297.62,77.27,28.301000000000002,296.45,90.43,6.241,296.85,83.47,53.973,296.72,88.47,9893.010999999999
iq,30.0,0.8209926769731487,0.923076923076923,0.9288824383163995,0.6153846153846153,0.15549486891279352,28.66,12.09,0.4531175630652113,293.26,0.7014746911119968,0.11111111111110994,15.4,79.74,28.66,11.71,0.46309945438882005,11.04,0.548885077186964,0.09722222222222213,11.4,2,17.061,33.265,297.4,85.14,12.838999999999999,297.62,77.27,28.301000000000002,296.45,90.43,6.241,296.85,83.47,5075.6475
iq,31.0,0.6257119609438567,0.5576923076923077,0.4063860667634248,0.38461538461538464,0.20302908920376087,44.96,13.1,0.5673488814850062,295.2,0.7572738142686319,0.38888888888888745,38.07,88.71,44.96,11.23,0.5817938164066238,11.62,0.7318467695826189,0.26388888888888873,4.0,2,22.658,17.061,297.5,79.74,33.265,297.4,85.14,12.838999999999999,297.62,77.27,28.301000000000002,296.45,90.43,6740.981580000001
iq,32.0,1.0,0.9615384615384615,0.7837445573294621,0.8461538461538461,0.19653661033475064,11.79,23.51,0.599714421703953,293.08,0.7971303308090862,0.23148148148148123,12.39,79.24,11.79,12.23,0.6545419737723752,12.2,0.6975414522584331,0.22222222222222196,26.6,2,19.994,22.658,297.51,88.71,17.061,297.5,79.74,33.265,297.4,85.14,12.838999999999999,297.62,77.27,5948.215
iq,33.0,0.7721724979658258,0.7115384615384615,0.667634252539912,0.717948717948718,0.2074346998648749,47.74,25.67,0.814850071394578,295.55,0.7174172977281776,0.5648148148148163,22.19,84.62,47.74,10.27,0.6679429501292241,10.43,0.6289308176100624,0.4305555555555553,75.5,2,32.291000000000004,19.994,297.5,79.24,22.658,297.51,88.71,17.061,297.5,79.74,33.265,297.4,85.14,9643.70715
iq,34.0,0.7396257119609438,0.6538461538461537,0.5224963715529747,0.48717948717948717,0.18563852080462648,68.6,20.58,0.6435030937648802,295.14,0.7811877241929055,0.37037037037036996,23.6,83.05,68.6,11.27,0.5971092179573085,10.3,0.8118925100057173,0.4305555555555553,71.1,4,34.986,32.291000000000004,298.65,84.62,19.994,297.5,79.24,22.658,297.51,88.71,17.061,297.5,79.74,10451.717639999999
iq,35.0,0.8047192839707078,0.923076923076923,0.6386066763425247,0.8717948717948718,0.18262415561544315,68.0,24.41,0.6739647786768213,295.27,0.8848146671980875,0.4259259259259276,22.24,85.37,68.0,11.17,0.44395520245046427,10.03,0.6174957118353347,0.34722222222222227,176.0,0,37.486999999999995,34.986,298.74,83.05,32.291000000000004,298.65,84.62,19.994,297.5,79.24,22.658,297.51,88.71,11181.622359999998
iq,36.0,0.6745321399511798,0.7884615384615385,0.5224963715529747,0.5897435897435899,0.18587039504994826,90.33,89.53,0.759638267491681,293.9,0.9087285771223611,0.1574074074074062,9.4,75.53,90.33,13.73,0.6200823202833353,12.0,0.7204116638078902,0.388888888888889,15.3,6,89.77,37.486999999999995,298.28,85.37,34.986,298.74,83.05,32.291000000000004,298.65,84.62,19.994,297.5,79.24,26865.467899999996
iq,37.0,0.7558991049633849,0.7115384615384615,0.5224963715529747,0.5384615384615385,0.2127678075072761,111.87,68.09,0.5330794859590753,293.04,0.7811877241929055,0.3148148148148124,16.4,77.25,111.87,11.33,0.7981238633100416,11.85,0.8233276157804458,0.0,0.5,3,81.22399999999999,89.77,299.27,75.53,37.486999999999995,298.28,85.37,34.986,298.74,83.05,32.291000000000004,298.65,84.62,24188.507199999996
iq,38.0,0.9186330349877949,0.9807692307692307,0.6966618287372995,0.6666666666666666,0.22181090307482595,82.2,38.67,0.8567348881485104,294.35,0.980470306895177,0.2777777777777775,35.7,77.51,82.2,13.74,0.7177180051689481,10.93,0.8004574042309887,0.4999999999999998,93.9,2,51.729,81.22399999999999,297.8,77.25,89.77,299.27,75.53,37.486999999999995,298.28,85.37,34.986,298.74,83.05,15484.55886
iq,39.0,1.0,0.7115384615384615,1.0,1.0,0.23989709420992575,134.64,62.19,0.8243693479295636,295.74,0.7732164208848173,0.5370370370370375,44.62,82.85,134.64,11.29,0.8402412175744235,12.4,0.8461978273299029,0.5833333333333333,63.0,6,83.92499999999998,51.729,299.34,77.51,81.22399999999999,297.8,77.25,89.77,299.27,75.53,37.486999999999995,298.28,85.37,25125.466499999995
iq,40.0,0.8698128559804719,0.7307692307692307,0.8417997097242369,0.6666666666666666,0.18494289806866107,60.48,30.21,0.7767729652546463,295.16,0.9087285771223611,0.32407407407407374,24.8,80.49,60.48,12.79,0.8651287450942855,13.261500000000003,0.9262435677530013,0.4583333333333335,68.9,2,39.291,83.92499999999998,299.38,82.85,51.729,299.34,77.51,81.22399999999999,297.8,77.25,89.77,299.27,75.53,11766.475770000001
iq,41.0,0.5606183889340928,0.6153846153846154,0.46444121915819975,0.2564102564102564,0.23340461534091553,41.69,31.29,0.8891004283674463,296.75,0.8449581506576332,0.49074074074074125,29.5,86.85,41.69,12.06,0.74260553268881,10.1,0.6746712407089768,0.5972222222222224,162.6,7,34.41,39.291,299.47,80.49,83.92499999999998,299.38,82.85,51.729,299.34,77.51,81.22399999999999,297.8,77.25,10300.6335
iq,42.0,0.8209926769731487,0.7884615384615385,0.43541364296081225,0.717948717948718,0.1993191012786122,103.77,55.48,0.8852927177534564,297.5645,0.733359904344363,0.666666666666665,55.5,90.38,103.77,8.57,0.8459844931559304,10.1,0.8690680388793592,0.6944444444444445,8.1,4,69.967,34.41,299.35,86.85,39.291,299.47,80.49,83.92499999999998,299.38,82.85,51.729,299.34,77.51,20965.611549999998
iq,43.0,1.0,0.9615384615384615,1.0,0.8461538461538461,0.2461576988336141,55.94,69.41,0.7710613993336615,296.66,0.7493025109605438,0.5092592592592587,54.8,89.7,55.94,9.34,0.6468842729970324,10.42,0.6861063464837045,0.2777777777777778,143.3,6,65.369,69.967,299.65,90.38,34.41,299.35,86.85,39.291,299.47,80.49,83.92499999999998,299.38,82.85,19531.60351
iq,44.0,0.8860862489829129,0.7692307692307693,0.8417997097242369,0.6923076923076923,0.16871170089613566,67.5,43.23,1.0,296.88,0.8688720605819068,0.6111111111111126,42.73,82.93,67.5,11.61,0.8900162726141475,11.27,0.903373356203545,0.5833333333333333,14.0,6,50.510999999999996,65.369,298.79,89.7,69.967,299.65,90.38,34.41,299.35,86.85,39.291,299.47,80.49,15177.04017
iq,45.0,0.7884458909682668,0.7307692307692307,0.6966618287372995,0.5897435897435899,0.14946613853442695,80.25,54.68,0.8662541646834959,297.5645,0.7094459944200895,0.62962962962963,68.0,92.09,80.25,8.2,0.7789796113716858,9.55,0.6975414522584331,0.6388888888888886,108.7,2,62.351,50.510999999999996,300.47,82.93,65.369,298.79,89.7,69.967,299.65,90.38,34.41,299.35,86.85,18669.75993
iq,46.0,0.8209926769731487,0.6153846153846154,0.6095791001451372,0.5128205128205129,0.2554326686464858,86.65,70.99,0.3960019038553084,296.2,0.4463929852530901,0.46296296296296247,87.2,94.44,86.65,7.36,0.6545419737723752,10.17,0.6174957118353347,0.5555555555555556,85.6,13,75.68799999999999,62.351,299.43,92.09,50.510999999999996,300.47,82.93,65.369,298.79,89.7,69.967,299.65,90.38,22502.0424
iq,47.0,0.8535394629780308,0.7692307692307693,0.8127721335268496,0.717948717948718,0.22714401071722717,43.59,46.61,0.6092336982389386,296.96,0.6695894778796352,0.5740740740740724,61.43,94.3,43.59,7.37,0.5396764621422419,9.0,0.5145797598627783,0.6527777777777778,205.3,10,45.70399999999999,75.68799999999999,297.3,94.44,62.351,299.43,92.09,50.510999999999996,300.47,82.93,65.369,298.79,89.7,13624.3624
iq,48.0,0.5443449959316518,0.5384615384615385,0.3773584905660373,0.28205128205128205,0.1647698387256652,75.33,74.54,0.8719657306044808,296.99,0.8130729374252716,0.5092592592592587,61.28,89.55,75.33,10.76,0.7119747295874412,9.03,0.8118925100057173,0.7083333333333331,115.1,5,74.777,45.70399999999999,298.1,94.3,75.68799999999999,297.3,94.44,62.351,299.43,92.09,50.510999999999996,300.47,82.93,22373.2784
iq,49.0,1.0,0.8269230769230769,0.8127721335268496,0.9743589743589743,0.2220427773201478,99.89,28.8,0.5406949071870552,297.5645,0.4543642885611828,0.5648148148148163,95.02,96.8,99.89,6.91,0.8076959892792188,8.8,0.6746712407089768,0.7499999999999999,10.9,2,50.126999999999995,74.777,299.2,89.55,45.70399999999999,298.1,94.3,75.68799999999999,297.3,94.44,62.351,299.43,92.09,14947.871399999998
iq,50.0,0.9186330349877949,0.8269230769230769,0.8417997097242369,0.923076923076923,0.2097534423180928,157.75,95.78,0.515944788196099,297.35,0.4384216819449975,0.5277777777777761,63.0,95.88,157.75,6.4,0.6181678950894994,7.3,0.6861063464837045,0.6111111111111109,23.85,0,114.37099999999998,50.126999999999995,298.2,96.8,74.777,299.2,89.55,45.70399999999999,298.1,94.3,75.68799999999999,297.3,94.44,34100.857359999995
iq,51.0,0.8372660699755898,0.75,0.9288824383163995,0.7692307692307692,0.23015837590641047,111.48,51.06,0.5007139457401285,296.73,0.6217616580310882,0.5370370370370375,80.2,95.08,111.48,6.54,0.6181678950894994,7.3,0.583190394511149,0.7916666666666666,23.85,1,69.186,114.37099999999998,298.16,95.88,50.126999999999995,298.2,96.8,74.777,299.2,89.55,45.70399999999999,298.1,94.3,20595.288480000003
iq,1.0,0.6582587469487388,0.5576923076923077,0.3773584905660373,0.20512820512820512,0.15711798863004608,79.94,37.01,0.3522132317943811,296.52,0.5898764447987266,0.4351851851851837,88.9,95.93,79.94,7.41,0.46309945438882005,7.95,0.46883933676386474,0.5138888888888888,133.4,0,49.888999999999996,69.186,297.68,95.08,114.37099999999998,298.16,95.88,50.126999999999995,298.2,96.8,74.777,299.2,89.55,14831.50081
iq,2.0,0.5768917819365338,0.6538461538461537,0.2031930333817124,0.48717948717948717,0.25473704591052043,37.06,29.9,0.4226558781532595,296.39,0.4543642885611828,0.5648148148148163,144.59,96.24,37.06,6.73,0.505216808653202,7.72,0.445969125214408,0.7083333333333331,61.5,14,32.047999999999995,49.888999999999996,297.29,95.93,69.186,297.68,95.08,114.37099999999998,298.16,95.88,50.126999999999995,298.2,96.8,9521.460799999999
iq,3.0,0.7396257119609438,0.8076923076923076,0.43541364296081225,0.5128205128205129,0.25149080647601535,126.89,70.45,0.3960019038553084,296.39,0.5261060183339987,0.44444444444444503,52.2,94.65,126.89,7.04,0.6890016272614151,9.55,0.640365923384791,0.6111111111111109,178.0,6,87.382,32.047999999999995,297.1,96.24,49.888999999999996,297.29,95.93,69.186,297.68,95.08,114.37099999999998,298.16,95.88,25986.53298
